"DateTime","Players","Average Players","Flags"
"2021-11-09 00:00:00",70726,,
"2021-11-10 00:00:00",74323,,
"2021-11-11 00:00:00",80859,,
"2021-11-12 00:00:00",73966,,
"2021-11-13 00:00:00",81096,,
"2021-11-14 00:00:00",79767,,
"2021-11-15 00:00:00",62275,,
"2021-11-16 00:00:00",56628,,
"2021-11-17 00:00:00",52222,,
"2021-11-18 00:00:00",49809,,
"2021-11-19 00:00:00",45527,,
"2021-11-20 00:00:00",50309,,
"2021-11-21 00:00:00",48506,,
"2021-11-22 00:00:00",37924,,
"2021-11-23 00:00:00",34711,,
"2021-11-24 00:00:00",34210,,
"2021-11-25 00:00:00",37331,,
"2021-11-26 00:00:00",35307,,
"2021-11-27 00:00:00",37024,,
"2021-11-28 00:00:00",35355,,
"2021-11-29 00:00:00",26361,,
"2021-11-30 00:00:00",24767,,
"2021-12-01 00:00:00",23325,,
"2021-12-02 00:00:00",26038,,
"2021-12-03 00:00:00",26457,,
"2021-12-04 00:00:00",31367,,
"2021-12-05 00:00:00",30158,,
"2021-12-06 00:00:00",21719,,
"2021-12-07 00:00:00",20869,,
"2021-12-08 00:00:00",19982,,
"2021-12-09 00:00:00",23558,,
"2021-12-10 00:00:00",22660,,
"2021-12-11 00:00:00",25166,,
"2021-12-12 00:00:00",22223,,
"2021-12-13 00:00:00",17121,,
"2021-12-14 00:00:00",16211,,
"2021-12-15 00:00:00",16269,,
"2021-12-16 00:00:00",18553,,
"2021-12-17 00:00:00",18424,,
"2021-12-18 00:00:00",20310,,
"2021-12-19 00:00:00",19710,,
"2021-12-20 00:00:00",16143,,
"2021-12-21 00:00:00",15832,,
"2021-12-22 00:00:00",15331,,
"2021-12-23 00:00:00",19880,,
"2021-12-24 00:00:00",20637,,
"2021-12-25 00:00:00",23553,,
"2021-12-26 00:00:00",24071,,
"2021-12-27 00:00:00",23812,,
"2021-12-28 00:00:00",22795,,
"2021-12-29 00:00:00",22857,,
"2021-12-30 00:00:00",26245,,
"2021-12-31 00:00:00",24355,,
"2022-01-01 00:00:00",23423,,
"2022-01-02 00:00:00",23068,,
"2022-01-03 00:00:00",19778,,
"2022-01-04 00:00:00",18456,,
"2022-01-05 00:00:00",18603,,
"2022-01-06 00:00:00",21891,,
"2022-01-07 00:00:00",20451,,
"2022-01-08 00:00:00",21436,,
"2022-01-09 00:00:00",20433,,
"2022-01-10 00:00:00",15697,,
"2022-01-11 00:00:00",15486,,
"2022-01-12 00:00:00",15360,,
"2022-01-13 00:00:00",17839,,
"2022-01-14 00:00:00",17054,,
"2022-01-15 00:00:00",18835,,
"2022-01-16 00:00:00",18074,,
"2022-01-17 00:00:00",15658,,
"2022-01-18 00:00:00",13492,,
"2022-01-19 00:00:00",13575,,
"2022-01-20 00:00:00",16166,,
"2022-01-21 00:00:00",15137,,
"2022-01-22 00:00:00",17001,,
"2022-01-23 00:00:00",16398,,
"2022-01-24 00:00:00",12508,,
"2022-01-25 00:00:00",12036,,
"2022-01-26 00:00:00",12507,,
"2022-01-27 00:00:00",15814,,
"2022-01-28 00:00:00",14723,,
"2022-01-29 00:00:00",16473,,
"2022-01-30 00:00:00",16783,,
"2022-01-31 00:00:00",12855,,
"2022-02-01 00:00:00",12664,,
"2022-02-02 00:00:00",14405,,
"2022-02-03 00:00:00",19524,,
"2022-02-04 00:00:00",16610,,
"2022-02-05 00:00:00",17311,,
"2022-02-06 00:00:00",16919,,
"2022-02-07 00:00:00",12628,,
"2022-02-08 00:00:00",12182,,
"2022-02-09 00:00:00",11823,,
"2022-02-10 00:00:00",16595,,
"2022-02-11 00:00:00",15737,,
"2022-02-12 00:00:00",15950,,
"2022-02-13 00:00:00",15378,,
"2022-02-14 00:00:00",11402,,
"2022-02-15 00:00:00",11239,,
"2022-02-16 00:00:00",11048,,
"2022-02-17 00:00:00",13885,,
"2022-02-18 00:00:00",13946,,
"2022-02-19 00:00:00",14507,,
"2022-02-20 00:00:00",14171,,
"2022-02-21 00:00:00",10771,,
"2022-02-22 00:00:00",10343,,
"2022-02-23 00:00:00",10256,,
"2022-02-24 00:00:00",12546,,
"2022-02-25 00:00:00",12330,,
"2022-02-26 00:00:00",12782,,
"2022-02-27 00:00:00",11970,,
"2022-02-28 00:00:00",9248,,
"2022-03-01 00:00:00",9550,,
"2022-03-02 00:00:00",9456,,
"2022-03-03 00:00:00",13103,,
"2022-03-04 00:00:00",12190,,
"2022-03-05 00:00:00",13269,,
"2022-03-06 00:00:00",13029,,
"2022-03-07 00:00:00",9510,,
"2022-03-08 00:00:00",9400,,
"2022-03-09 00:00:00",9258,,
"2022-03-10 00:00:00",12256,,
"2022-03-11 00:00:00",11461,,
"2022-03-12 00:00:00",12433,,
"2022-03-13 00:00:00",11819,,
"2022-03-14 00:00:00",8617,,
"2022-03-15 00:00:00",8419,,
"2022-03-16 00:00:00",8776,,
"2022-03-17 00:00:00",11811,,
"2022-03-18 00:00:00",11023,,
"2022-03-19 00:00:00",11640,,
"2022-03-20 00:00:00",11023,,
"2022-03-21 00:00:00",7974,,
"2022-03-22 00:00:00",7949,,
"2022-03-23 00:00:00",8174,,
"2022-03-24 00:00:00",12007,,
"2022-03-25 00:00:00",11317,,
"2022-03-26 00:00:00",12157,,
"2022-03-27 00:00:00",11760,,
"2022-03-28 00:00:00",8959,,
"2022-03-29 00:00:00",8923,,
"2022-03-30 00:00:00",9314,,
"2022-03-31 00:00:00",14466,,
"2022-04-01 00:00:00",12571,,
"2022-04-02 00:00:00",13673,,
"2022-04-03 00:00:00",13151,,
"2022-04-04 00:00:00",9779,,
"2022-04-05 00:00:00",9295,,
"2022-04-06 00:00:00",9392,,
"2022-04-07 00:00:00",13541,,
"2022-04-08 00:00:00",12837,,
"2022-04-09 00:00:00",14292,,
"2022-04-10 00:00:00",13902,,
"2022-04-11 00:00:00",10993,,
"2022-04-12 00:00:00",10819,,
"2022-04-13 00:00:00",10941,,
"2022-04-14 00:00:00",13820,,
"2022-04-15 00:00:00",13650,,
"2022-04-16 00:00:00",12822,,
"2022-04-17 00:00:00",11962,,
"2022-04-18 00:00:00",10997,,
"2022-04-19 00:00:00",9138,,
"2022-04-20 00:00:00",9256,,
"2022-04-21 00:00:00",12885,,
"2022-04-22 00:00:00",11555,,
"2022-04-23 00:00:00",11592,,
"2022-04-24 00:00:00",11414,,
"2022-04-25 00:00:00",9069,,
"2022-04-26 00:00:00",9212,,
"2022-04-27 00:00:00",8986,,
"2022-04-28 00:00:00",13298,,
"2022-04-29 00:00:00",11534,,
"2022-04-30 00:00:00",12250,,
"2022-05-01 00:00:00",11773,,
"2022-05-02 00:00:00",9437,,
"2022-05-03 00:00:00",8958,,
"2022-05-04 00:00:00",8722,,
"2022-05-05 00:00:00",12559,,
"2022-05-06 00:00:00",10999,,
"2022-05-07 00:00:00",11856,,
"2022-05-08 00:00:00",10971,,
"2022-05-09 00:00:00",8249,,
"2022-05-10 00:00:00",8304,,
"2022-05-11 00:00:00",8540,,
"2022-05-12 00:00:00",11440,,
"2022-05-13 00:00:00",10316,,
"2022-05-14 00:00:00",10525,,
"2022-05-15 00:00:00",10057,,
"2022-05-16 00:00:00",7941,,
"2022-05-17 00:00:00",7648,,
"2022-05-18 00:00:00",7833,,
"2022-05-19 00:00:00",11241,,
"2022-05-20 00:00:00",9660,,
"2022-05-21 00:00:00",10059,,
"2022-05-22 00:00:00",9408,,
"2022-05-23 00:00:00",7788,,
"2022-05-24 00:00:00",7530,,
"2022-05-25 00:00:00",8063,,
"2022-05-26 00:00:00",12188,,
"2022-05-27 00:00:00",10868,,
"2022-05-28 00:00:00",10534,,
"2022-05-29 00:00:00",10071,,
"2022-05-30 00:00:00",8712,,
"2022-05-31 00:00:00",7933,,
"2022-06-01 00:00:00",8330,,
"2022-06-02 00:00:00",12665,,
"2022-06-03 00:00:00",10493,,
"2022-06-04 00:00:00",10309,,
"2022-06-05 00:00:00",10402,,
"2022-06-06 00:00:00",9066,,
"2022-06-07 00:00:00",8078,,
"2022-06-08 00:00:00",8229,,
"2022-06-09 00:00:00",11247,,
"2022-06-10 00:00:00",10131,,
"2022-06-11 00:00:00",10608,,
"2022-06-12 00:00:00",11272,,
"2022-06-13 00:00:00",10194,,
"2022-06-14 00:00:00",9998,,
"2022-06-15 00:00:00",9825,,
"2022-06-16 00:00:00",14263,,
"2022-06-17 00:00:00",12927,,
"2022-06-18 00:00:00",12787,,
"2022-06-19 00:00:00",12890,,
"2022-06-20 00:00:00",11071,,
"2022-06-21 00:00:00",10792,,
"2022-06-22 00:00:00",10819,,
"2022-06-23 00:00:00",15326,,
"2022-06-24 00:00:00",13508,,
"2022-06-25 00:00:00",13502,,
"2022-06-26 00:00:00",13358,,
"2022-06-27 00:00:00",11438,,
"2022-06-28 00:00:00",11147,,
"2022-06-29 00:00:00",11273,,
"2022-06-30 00:00:00",14201,,
"2022-07-01 00:00:00",12893,,
"2022-07-02 00:00:00",12285,,
"2022-07-03 00:00:00",12417,,
"2022-07-04 00:00:00",11254,,
"2022-07-05 00:00:00",10698,,
"2022-07-06 00:00:00",10741,,
"2022-07-07 00:00:00",13853,,
"2022-07-08 00:00:00",12158,,
"2022-07-09 00:00:00",11867,,
"2022-07-10 00:00:00",11485,,
"2022-07-11 00:00:00",9840,,
"2022-07-12 00:00:00",9506,,
"2022-07-13 00:00:00",9410,,
"2022-07-14 00:00:00",12667,,
"2022-07-15 00:00:00",10930,,
"2022-07-16 00:00:00",10923,,
"2022-07-17 00:00:00",10793,,
"2022-07-18 00:00:00",9279,,
"2022-07-19 00:00:00",18000,,
"2022-07-20 00:00:00",18948,,
"2022-07-21 00:00:00",18321,,
"2022-07-22 00:00:00",17164,,
"2022-07-23 00:00:00",16133,,
"2022-07-24 00:00:00",14762,,
"2022-07-25 00:00:00",12411,,
"2022-07-26 00:00:00",11848,,
"2022-07-27 00:00:00",11092,,
"2022-07-28 00:00:00",12831,,
"2022-07-29 00:00:00",11833,,
"2022-07-30 00:00:00",11529,,
"2022-07-31 00:00:00",11287,,
"2022-08-01 00:00:00",9855,,
"2022-08-02 00:00:00",9102,,
"2022-08-03 00:00:00",9282,,
"2022-08-04 00:00:00",11295,,
"2022-08-05 00:00:00",10509,,
"2022-08-06 00:00:00",10751,,
"2022-08-07 00:00:00",10204,,
"2022-08-08 00:00:00",9039,,
"2022-08-09 00:00:00",8948,,
"2022-08-10 00:00:00",8418,,
"2022-08-11 00:00:00",10992,,
"2022-08-12 00:00:00",9910,,
"2022-08-13 00:00:00",9877,,
"2022-08-14 00:00:00",9835,,
"2022-08-15 00:00:00",8972,,
"2022-08-16 00:00:00",8397,,
"2022-08-17 00:00:00",8545,,
"2022-08-18 00:00:00",12398,,
"2022-08-19 00:00:00",11529,,
"2022-08-20 00:00:00",11512,,
"2022-08-21 00:00:00",11138,,
"2022-08-22 00:00:00",9177,,
"2022-08-23 00:00:00",9044,,
"2022-08-24 00:00:00",8964,,
"2022-08-25 00:00:00",11417,,
"2022-08-26 00:00:00",10327,,
"2022-08-27 00:00:00",10301,,
"2022-08-28 00:00:00",10107,,
"2022-08-29 00:00:00",9043,,
"2022-08-30 00:00:00",8772,,
"2022-08-31 00:00:00",8921,,
"2022-09-01 00:00:00",11151,,
"2022-09-02 00:00:00",10475,,
"2022-09-03 00:00:00",13435,,
"2022-09-04 00:00:00",14102,,
"2022-09-05 00:00:00",13277,,
"2022-09-06 00:00:00",12874,,
"2022-09-07 00:00:00",13449,,
"2022-09-08 00:00:00",16337,,
"2022-09-09 00:00:00",15545,,
"2022-09-10 00:00:00",16490,,
"2022-09-11 00:00:00",16877,,
"2022-09-12 00:00:00",13873,,
"2022-09-13 00:00:00",14137,,
"2022-09-14 00:00:00",13230,,
"2022-09-15 00:00:00",17059,,
"2022-09-16 00:00:00",15798,,
"2022-09-17 00:00:00",16269,,
"2022-09-18 00:00:00",15105,,
"2022-09-19 00:00:00",11630,,
"2022-09-20 00:00:00",10871,,
"2022-09-21 00:00:00",10855,,
"2022-09-22 00:00:00",14613,,
"2022-09-23 00:00:00",13722,8288,
"2022-09-24 00:00:00",14255,9391,
"2022-09-25 00:00:00",13177,8753,
"2022-09-26 00:00:00",10039,6257,
"2022-09-27 00:00:00",9832,6012,
"2022-09-28 00:00:00",10084,6081,
"2022-09-29 00:00:00",13529,6919,
"2022-09-30 00:00:00",12874,7869,
"2022-10-01 00:00:00",12703,8914,
"2022-10-02 00:00:00",12178,8525,
"2022-10-03 00:00:00",9941,6767,
"2022-10-04 00:00:00",9188,6184,
"2022-10-05 00:00:00",9101,6126,
"2022-10-06 00:00:00",12173,6889,
"2022-10-07 00:00:00",11294,7608,
"2022-10-08 00:00:00",11499,7869,
"2022-10-09 00:00:00",11527,7621,
"2022-10-10 00:00:00",8721,5905,
"2022-10-11 00:00:00",8322,5253,
"2022-10-12 00:00:00",8597,5491,
"2022-10-13 00:00:00",14429,7315,
"2022-10-14 00:00:00",15789,9828,
"2022-10-15 00:00:00",17823,12153,
"2022-10-16 00:00:00",17697,12102,
"2022-10-17 00:00:00",14210,8863,
"2022-10-18 00:00:00",13793,8488,
"2022-10-19 00:00:00",13508,8390,
"2022-10-20 00:00:00",16596,9200,
"2022-10-21 00:00:00",16328,10087,
"2022-10-22 00:00:00",17321,11657,
"2022-10-23 00:00:00",16481,11248,
"2022-10-24 00:00:00",13200,8272,
"2022-10-25 00:00:00",12614,7958,
"2022-10-26 00:00:00",12970,8054,
"2022-10-27 00:00:00",15712,8798,
"2022-10-28 00:00:00",14611,9103,
"2022-10-29 00:00:00",14531,9818,
"2022-10-30 00:00:00",13190,9321,
"2022-10-31 00:00:00",10537,6853,
"2022-11-01 00:00:00",10655,6657,
"2022-11-02 00:00:00",9569,6255,
"2022-11-03 00:00:00",12778,7197,
"2022-11-04 00:00:00",12256,8035,
"2022-11-05 00:00:00",13264,9209,
"2022-11-06 00:00:00",12516,8768,
"2022-11-07 00:00:00",8665,6089,
"2022-11-08 00:00:00",8626,5691,
"2022-11-09 00:00:00",8734,5775,
"2022-11-10 00:00:00",12886,7233,
"2022-11-11 00:00:00",12966,8641,
"2022-11-12 00:00:00",13686,9873,
"2022-11-13 00:00:00",14615,10340,
"2022-11-14 00:00:00",10688,7268,
"2022-11-15 00:00:00",10137,6864,
"2022-11-16 00:00:00",9788,6464,
"2022-11-17 00:00:00",11049,6598,
"2022-11-18 00:00:00",10732,7074,
"2022-11-19 00:00:00",11264,7969,
"2022-11-20 00:00:00",10129,7427,
"2022-11-21 00:00:00",7048,5127,
"2022-11-22 00:00:00",7075,4985,
"2022-11-23 00:00:00",7273,5198,
"2022-11-24 00:00:00",11109,6730,
"2022-11-25 00:00:00",11353,7864,
"2022-11-26 00:00:00",12741,9241,
"2022-11-27 00:00:00",13088,9169,
"2022-11-28 00:00:00",9603,6888,
"2022-11-29 00:00:00",10202,6949,
"2022-11-30 00:00:00",10997,7363,
"2022-12-01 00:00:00",12497,7825,
"2022-12-02 00:00:00",13102,8571,
"2022-12-03 00:00:00",13582,9620,
"2022-12-04 00:00:00",12574,8888,
"2022-12-05 00:00:00",9044,6320,
"2022-12-06 00:00:00",11570,7008,
"2022-12-07 00:00:00",9740,6459,
"2022-12-08 00:00:00",13432,7896,
"2022-12-09 00:00:00",13126,8763,
"2022-12-10 00:00:00",14464,10085,
"2022-12-11 00:00:00",14209,10177,
"2022-12-12 00:00:00",10640,7615,
"2022-12-13 00:00:00",10073,7159,
"2022-12-14 00:00:00",9666,6747,
"2022-12-15 00:00:00",11370,7286,
"2022-12-16 00:00:00",11106,7875,
"2022-12-17 00:00:00",12215,8713,
"2022-12-18 00:00:00",11574,8066,
"2022-12-19 00:00:00",8447,6369,
"2022-12-20 00:00:00",8714,6368,
"2022-12-21 00:00:00",9024,6684,
"2022-12-22 00:00:00",11657,7723,
"2022-12-23 00:00:00",12418,9082,
"2022-12-24 00:00:00",13707,9924,
"2022-12-25 00:00:00",14487,11159,
"2022-12-26 00:00:00",15317,11496,
"2022-12-27 00:00:00",15154,11365,
"2022-12-28 00:00:00",14641,10955,
"2022-12-29 00:00:00",16605,11516,
"2022-12-30 00:00:00",16291,11945,
"2022-12-31 00:00:00",16209,11645,
"2023-01-01 00:00:00",15048,11438,
"2023-01-02 00:00:00",14091,10825,
"2023-01-03 00:00:00",12929,9601,
"2023-01-04 00:00:00",13364,9518,
"2023-01-05 00:00:00",15427,10211,
"2023-01-06 00:00:00",15571,11071,
"2023-01-07 00:00:00",15642,11579,
"2023-01-08 00:00:00",15614,11089,
"2023-01-09 00:00:00",10496,7941,
"2023-01-10 00:00:00",10247,7497,
"2023-01-11 00:00:00",10573,7469,
"2023-01-12 00:00:00",12192,7988,
"2023-01-13 00:00:00",12166,8752,
"2023-01-14 00:00:00",13498,10087,
"2023-01-15 00:00:00",14528,10487,
"2023-01-16 00:00:00",11143,8496,
"2023-01-17 00:00:00",10764,8041,
"2023-01-18 00:00:00",11198,8155,
"2023-01-19 00:00:00",13095,8842,
"2023-01-20 00:00:00",12894,9512,
"2023-01-21 00:00:00",14864,10981,
"2023-01-22 00:00:00",14760,10887,
"2023-01-23 00:00:00",11069,8518,
"2023-01-24 00:00:00",11048,8418,
"2023-01-25 00:00:00",11411,8440,
"2023-01-26 00:00:00",13314,9038,
"2023-01-27 00:00:00",13396,9859,
"2023-01-28 00:00:00",15366,11170,
"2023-01-29 00:00:00",15264,10755,
"2023-01-30 00:00:00",10708,7943,
"2023-01-31 00:00:00",10485,7297,
"2023-02-01 00:00:00",10213,7036,
"2023-02-02 00:00:00",14362,8480,
"2023-02-03 00:00:00",13332,9493,
"2023-02-04 00:00:00",14750,10726,
"2023-02-05 00:00:00",14218,10263,
"2023-02-06 00:00:00",9974,7277,
"2023-02-07 00:00:00",9860,6860,
"2023-02-08 00:00:00",9738,6710,
"2023-02-09 00:00:00",12614,7687,
"2023-02-10 00:00:00",12205,8328,
"2023-02-11 00:00:00",13275,9530,
"2023-02-12 00:00:00",12613,9092,
"2023-02-13 00:00:00",9354,6498,
"2023-02-14 00:00:00",8779,6030,
"2023-02-15 00:00:00",9058,6074,
"2023-02-16 00:00:00",11249,6814,
"2023-02-17 00:00:00",11571,7638,
"2023-02-18 00:00:00",12354,8745,
"2023-02-19 00:00:00",11837,8436,
"2023-02-20 00:00:00",8952,6404,
"2023-02-21 00:00:00",8711,5966,
"2023-02-22 00:00:00",8795,5999,
"2023-02-23 00:00:00",11374,6877,
"2023-02-24 00:00:00",11159,7487,
"2023-02-25 00:00:00",12143,8636,
"2023-02-26 00:00:00",11582,8252,
"2023-02-27 00:00:00",8468,5874,
"2023-02-28 00:00:00",8323,5526,
"2023-03-01 00:00:00",7930,5338,
"2023-03-02 00:00:00",10738,6311,
"2023-03-03 00:00:00",10763,7099,
"2023-03-04 00:00:00",11957,8392,
"2023-03-05 00:00:00",11368,7994,
"2023-03-06 00:00:00",8171,5469,
"2023-03-07 00:00:00",7988,5336,
"2023-03-08 00:00:00",8376,5366,
"2023-03-09 00:00:00",9955,5936,
"2023-03-10 00:00:00",10118,6723,
"2023-03-11 00:00:00",11173,8005,
"2023-03-12 00:00:00",10865,7708,
"2023-03-13 00:00:00",7595,5299,
"2023-03-14 00:00:00",7589,5151,
"2023-03-15 00:00:00",8104,5272,
"2023-03-16 00:00:00",9628,5799,
"2023-03-17 00:00:00",12860,8010,
"2023-03-18 00:00:00",15968,10902,
"2023-03-19 00:00:00",17174,11375,
"2023-03-20 00:00:00",14015,8487,
"2023-03-21 00:00:00",14275,8422,
"2023-03-22 00:00:00",14188,8550,
"2023-03-23 00:00:00",15929,9303,
"2023-03-24 00:00:00",16725,10270,
"2023-03-25 00:00:00",18528,12315,
"2023-03-26 00:00:00",18602,12159,
"2023-03-27 00:00:00",15021,8866,
"2023-03-28 00:00:00",15159,8786,
"2023-03-29 00:00:00",16427,10411,
"2023-03-30 00:00:00",23442,14044,
"2023-03-31 00:00:00",24668,15236,
"2023-04-01 00:00:00",26403,17831,
"2023-04-02 00:00:00",25650,17259,
"2023-04-03 00:00:00",19920,12771,
"2023-04-04 00:00:00",20515,12776,
"2023-04-05 00:00:00",19811,13474,
"2023-04-06 00:00:00",22599,13410,
"2023-04-07 00:00:00",23640,14793,
"2023-04-08 00:00:00",21780,14676,
"2023-04-09 00:00:00",19344,13622,
"2023-04-10 00:00:00",17555,10756,
"2023-04-11 00:00:00",15268,9306,
"2023-04-12 00:00:00",14388,8758,
"2023-04-13 00:00:00",16875,9307,
"2023-04-14 00:00:00",16711,10302,
"2023-04-15 00:00:00",17316,11659,
"2023-04-16 00:00:00",15876,10948,
"2023-04-17 00:00:00",12240,7673,
"2023-04-18 00:00:00",11792,7369,
"2023-04-19 00:00:00",11747,7232,
"2023-04-20 00:00:00",14475,8113,
"2023-04-21 00:00:00",14381,9082,
"2023-04-22 00:00:00",14799,10511,
"2023-04-23 00:00:00",14927,9833,
"2023-04-24 00:00:00",11928,7402,
"2023-04-25 00:00:00",11890,7133,
"2023-04-26 00:00:00",10996,6793,
"2023-04-27 00:00:00",16876,8484,
"2023-04-28 00:00:00",15133,9628,
"2023-04-29 00:00:00",14751,10648,
"2023-04-30 00:00:00",14088,10256,
"2023-05-01 00:00:00",13047,8910,
"2023-05-02 00:00:00",10606,7377,
"2023-05-03 00:00:00",11007,7294,
"2023-05-04 00:00:00",15431,8098,
"2023-05-05 00:00:00",14102,8972,
"2023-05-06 00:00:00",15155,9836,
"2023-05-07 00:00:00",14180,9804,
"2023-05-08 00:00:00",11592,7152,
"2023-05-09 00:00:00",12882,7587,
"2023-05-10 00:00:00",14578,8680,
"2023-05-11 00:00:00",20393,10567,
"2023-05-12 00:00:00",20155,12077,
"2023-05-13 00:00:00",20692,13992,
"2023-05-14 00:00:00",20783,13988,
"2023-05-15 00:00:00",17479,10438,
"2023-05-16 00:00:00",16789,9963,
"2023-05-17 00:00:00",16004,9636,
"2023-05-18 00:00:00",19843,10736,
"2023-05-19 00:00:00",18000,11174,
"2023-05-20 00:00:00",17249,11940,
"2023-05-21 00:00:00",16275,11188,
"2023-05-22 00:00:00",13054,8160,
"2023-05-23 00:00:00",13087,7699,
"2023-05-24 00:00:00",12703,7685,
"2023-05-25 00:00:00",17031,9064,
"2023-05-26 00:00:00",15892,9846,
"2023-05-27 00:00:00",15716,10890,
"2023-05-28 00:00:00",14766,10513,
"2023-05-29 00:00:00",13893,8698,
"2023-05-30 00:00:00",11820,7454,
"2023-05-31 00:00:00",12041,7424,
"2023-06-01 00:00:00",14642,8207,
"2023-06-02 00:00:00",14456,8995,
"2023-06-03 00:00:00",14200,10004,
"2023-06-04 00:00:00",13637,9610,
"2023-06-05 00:00:00",11530,7308,
"2023-06-06 00:00:00",10936,7026,
"2023-06-07 00:00:00",11213,7034,
"2023-06-08 00:00:00",14337,8054,
"2023-06-09 00:00:00",13102,8317,
"2023-06-10 00:00:00",13201,8988,
"2023-06-11 00:00:00",12456,8728,
"2023-06-12 00:00:00",10568,6847,
"2023-06-13 00:00:00",10048,6462,
"2023-06-14 00:00:00",10102,6466,
"2023-06-15 00:00:00",13209,7291,
"2023-06-16 00:00:00",15273,9404,
"2023-06-17 00:00:00",18960,12495,
"2023-06-18 00:00:00",20573,13638,
"2023-06-19 00:00:00",18927,11479,
"2023-06-20 00:00:00",19369,11455,
"2023-06-21 00:00:00",20489,12392,
"2023-06-22 00:00:00",26582,15698,
"2023-06-23 00:00:00",26481,17468,
"2023-06-24 00:00:00",26629,17841,
"2023-06-25 00:00:00",27358,17541,
"2023-06-26 00:00:00",24824,15334,
"2023-06-27 00:00:00",25116,15468,
"2023-06-28 00:00:00",24409,15356,
"2023-06-29 00:00:00",27010,16319,
"2023-06-30 00:00:00",26982,16792,
"2023-07-01 00:00:00",27690,18381,
"2023-07-02 00:00:00",27686,18751,
"2023-07-03 00:00:00",25453,15866,
"2023-07-04 00:00:00",24807,15698,
"2023-07-05 00:00:00",24122,15012,
"2023-07-06 00:00:00",26293,15766,
"2023-07-07 00:00:00",25422,16061,
"2023-07-08 00:00:00",25406,17352,
"2023-07-09 00:00:00",25752,17686,
"2023-07-10 00:00:00",23001,14764,
"2023-07-11 00:00:00",22489,14259,
"2023-07-12 00:00:00",22471,14331,
"2023-07-13 00:00:00",26211,15426,
"2023-07-14 00:00:00",24102,15491,
"2023-07-15 00:00:00",23817,16002,
"2023-07-16 00:00:00",22769,15738,
"2023-07-17 00:00:00",19626,12822,
"2023-07-18 00:00:00",19338,11907,
"2023-07-19 00:00:00",17881,11501,
"2023-07-20 00:00:00",22761,12975,
"2023-07-21 00:00:00",21212,13593,
"2023-07-22 00:00:00",20356,14137,
"2023-07-23 00:00:00",19849,13931,
"2023-07-24 00:00:00",17686,11481,
"2023-07-25 00:00:00",17075,11114,
"2023-07-26 00:00:00",17014,10997,
"2023-07-27 00:00:00",20214,10997,